,SCHOOL,GENRES,PLAYLIST_LINK
20,New York University,"['alternativerb', 'indierb', 'artpop', 'escaperoom', 'electropop', 'indiesoul', 'pop', 'indiepop', 'khop', 'koreanrb', 'kpop', 'koreanpop', 'modernrock', 'kindie', 'folkpop', 'indierock', 'indietronica', 'broadway', 'indiefolk', 'bedroompop', 'chamberpop', 'chineseindie', 'dancepop', 'metropopolis', 'showtunes', 'freakfolk', 'hyperpop', 'indiepoptimism', 'mandopop', 'poprap', 'cpop', 'chineseindierock', 'hiphop', 'hollywood', 'rap', 'stompandholler', 'undergroundhiphop', 'indiepunk', 'neosoul', 'newamericana', 'noisepop', 'nycpop', 'bedroomsoul', 'candypop', 'dmvrap', 'edm', 'etherpop', 'indiegaragerock', 'newrave', 'rb', 'trapqueen', 'ukcontemporaryrb']",https://embed.spotify.com/?uri=spotify:playlist:5Je1zD3lzurPyJ4jMUEtbu
21,Virginia Polytechnic Institute and State University,"['poprap', 'pop', 'indiepoptimism', 'rap', 'hiphop', 'modernrock', 'southernhiphop', 'undergroundhiphop', 'indiepop', 'electropop', 'indietronica', 'dancepop', 'edm', 'popedm', 'gangsterrap', 'indiepoprap', 'stompandholler', 'alternativerb', 'contemporarycountry', 'country', 'countryroad', 'electrohouse', 'hopebeat', 'tropicalhouse', 'atlhiphop', 'electronictrap', 'indiefolk', 'indierb', 'indiecoustica', 'vaporsoul', 'vaportrap', 'vaportwitch', 'chicagorap', 'dirtysouthrap', 'folkpop', 'moderncountryrock', 'newamericana', 'postteenpop', 'anthemworship', 'brostep', 'ccm', 'christianpop', 'countrypop', 'deepundergroundhiphop', 'indieelectropop', 'laindie', 'melodicrap', 'outlawcountry', 'worldworship', 'alternativehiphop', 'bigroom', 'chamberpop', 'conscioushiphop', 'deepccm', 'drill', 'hippop', 'indiegaragerock', 'indierock', 'modernalternativerock', 'neomellow', 'rb', 'reddirt', 'texascountry', 'urbancontemporary', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:4Tvrm4AdYqSveXQTVD3Wva
22,University of California-Davis,"['alternativerb', 'indierb', 'pop', 'calirap', 'edm', 'electrohouse', 'westcoasttrap', 'electronictrap', 'popedm', 'rap', 'poprap', 'brostep', 'electropop', 'indiesoul', 'dancepop', 'hyphy', 'hiphop', 'folkrock', 'vaportwitch', 'deeppoprb', 'indiepoptimism', 'urbancontemporary', 'bedroompop', 'brillbuildingpop', 'merseybeat', 'rb', 'adultstandards', 'basstrap', 'bubblegumpop', 'modernrock', 'postteenpop', 'rockandroll', 'southernhiphop', 'tropicalhouse', 'vaporsoul', 'bedroomsoul', 'bigroom', 'britishinvasion', 'classicrock', 'doowop', 'gangsterrap', 'psychedelicrock', 'rock', 'rockabilly', 'undergroundhiphop', 'zapstep', 'albumrock', 'artrock', 'bluesrock', 'classicgirlgroup', 'hippop', 'indiegaragerock', 'indiepop', 'koreanrb', 'mellowgold', 'motown', 'neosoul', 'rootsrock', 'softrock', 'westcoastrap', 'boyband', 'britishblues', 'canadianelectronic', 'classicgaragerock', 'escaperoom', 'hardrock', 'indiefolk', 'indierock', 'indietronica', 'khop', 'kpop', 'laindie', 'neomellow', 'progressiveelectrohouse', 'protopunk', 'stompandholler']",https://embed.spotify.com/?uri=spotify:playlist:3ynALesdM84mYhvg4nSofl
23,Indiana University-Bloomington,"['pop', 'indiepoptimism', 'poprap', 'electropop', 'edm', 'modernrock', 'rap', 'electrohouse', 'popedm', 'hiphop', 'tropicalhouse', 'vaporsoul', 'dancepop', 'indiepop', 'southernhiphop', 'vaportwitch', 'electronictrap', 'indierb', 'undergroundhiphop', 'indieelectropop', 'alternativerb', 'folkpop', 'brostep', 'indiefolk', 'indietronica', 'stompandholler', 'chamberpop', 'contemporarycountry', 'country', 'countryroad', 'indiepoprap', 'newamericana', 'bigroom', 'gangsterrap', 'lapop', 'moderncountryrock', 'neomellow', 'atlhiphop', 'bedroompop', 'deepundergroundhiphop', 'dirtysouthrap', 'hopebeat', 'rockandroll', 'rockabilly', 'adultstandards', 'australianindie', 'basstrap', 'brillbuildingpop', 'chicagorap', 'countrypop', 'deeptropicalhouse', 'folkrock', 'hippop', 'indiegaragerock', 'indierock', 'mellowgold', 'nycpop', 'postteenpop', 'progressiveelectrohouse', 'progressivehouse', 'rb', 'redneck', 'rock', 'urbancontemporary', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:69Gfl8OcmpAzy3tWjK9weN
24,Rutgers University-New Brunswick,"['poprap', 'rap', 'pop', 'hiphop', 'southernhiphop', 'undergroundhiphop', 'alternativerb', 'desipop', 'melodicrap', 'vaportrap', 'indierb', 'modernbollywood', 'punjabipop', 'dancepop', 'filmi', 'sufi', 'deeppoprb', 'atlhiphop', 'edm', 'urbancontemporary', 'popedm', 'rb', 'bhangra', 'canadianhiphop', 'electrohouse', 'electropop', 'gangsterrap', 'indiepoptimism', 'torontorap', 'hippop', 'brostep', 'chicagorap', 'electronictrap', 'indianfolk', 'indiegaragerock', 'atltrap', 'bigroom', 'canadiancontemporaryrb', 'canadianpop', 'deepindianpop', 'dirtysouthrap', 'diyemo', 'dmvrap', 'eastcoasthiphop', 'escaperoom', 'indiepop', 'indierock', 'indiesoul', 'indietronica', 'jerseyclub', 'koreanrb', 'minneapolisindie', 'modernrock', 'neosoul', 'phillyrap', 'tamilpop', 'trapqueen', 'trapsoul', 'tropicalhouse', 'vaportwitch']",https://embed.spotify.com/?uri=spotify:playlist:5hOAthUHGpy0chwIYAJ8xA
25,California State University-Long Beach,"['alternativerb', 'pop', 'indierb', 'edm', 'electrohouse', 'calirap', 'popedm', 'electronictrap', 'brostep', 'poprap', 'rap', 'westcoasttrap', 'indiegaragerock', 'hiphop', 'indiesoul', 'dancepop', 'electropop', 'basstrap', 'undergroundhiphop', 'deeppoprb', 'vaportwitch', 'zapstep', 'bedroomsoul', 'bigroom', 'hyphy', 'indiepoptimism', 'indiesurf', 'neopsychedelic', 'rb', 'southernhiphop', 'tropicalhouse', 'urbancontemporary', 'vaporsoul', 'bedroompop', 'postteenpop', 'canadianelectronic', 'classicsoul', 'escaperoom', 'indieelectropop', 'laindie', 'modernrock', 'progressiveelectrohouse', 'basshouse', 'boyband', 'brillbuildingpop', 'deepbigroom', 'disco', 'funk', 'house', 'indiepop', 'indierock', 'motown', 'neosoul', 'progressivehouse', 'quietstorm', 'rhythmandblues', 'soul', 'trapqueen']",https://embed.spotify.com/?uri=spotify:playlist:6Yhp5bDzngTrBKYG5G5hSV
26,University of Houston,"['poprap', 'rap', 'pop', 'southernhiphop', 'hiphop', 'alternativerb', 'undergroundhiphop', 'edm', 'popedm', 'electrohouse', 'houstonrap', 'indierb', 'gangsterrap', 'dirtysouthrap', 'electronictrap', 'brostep', 'indiegaragerock', 'vaportrap', 'electropop', 'melodicrap', 'atlhiphop', 'bedroompop', 'indiesoul', 'basstrap', 'bigroom', 'crunk', 'dancepop', 'deeppoprb', 'deepsoutherntrap', 'koreanrb', 'progressiveelectrohouse', 'trapsoul', 'urbancontemporary', 'indiepoptimism', 'kpop', 'laindie', 'progressivehouse', 'rb', 'tropicalhouse', 'vaportwitch', 'anthemworship', 'bedroomsoul', 'canadianhiphop', 'ccm', 'dirtytexasrap', 'hippop', 'indietronica', 'khop', 'kindie', 'neosoul', 'neopsychedelic', 'pakistanipop', 'rhythmandblues', 'rockandroll', 'sufi', 'torontorap', 'trapqueen', 'vpop', 'vaporsoul', 'worldworship', 'zapstep']",https://embed.spotify.com/?uri=spotify:playlist:4VwtwetGaG1SUtkmAnF2fK
27,University of California-Irvine,"['edm', 'electrohouse', 'indierb', 'pop', 'popedm', 'alternativerb', 'electronictrap', 'brostep', 'electropop', 'calirap', 'poprap', 'rap', 'koreanrb', 'westcoasttrap', 'dancepop', 'indiepoptimism', 'khop', 'vaportwitch', 'basstrap', 'hiphop', 'kindie', 'kpop', 'tropicalhouse', 'zapstep', 'bigroom', 'indiesoul', 'bedroomsoul', 'hyphy', 'koreanpop', 'vaporsoul', 'deeppoprb', 'progressiveelectrohouse', 'progressivehouse', 'rb', 'undergroundhiphop', 'urbancontemporary', 'canadianelectronic', 'catstep', 'complextro', 'indieelectropop', 'postteenpop', 'bedroompop', 'chillstep', 'filthstep', 'neosoul', 'boyband', 'deepbigroom', 'hippop', 'house', 'indiegaragerock', 'indonesianpop', 'southernhiphop']",https://embed.spotify.com/?uri=spotify:playlist:7KnYfXN6qnKxP5LzbZa7Bv
28,San Diego State University,"['edm', 'electrohouse', 'electronictrap', 'brostep', 'pop', 'alternativerb', 'popedm', 'vaportwitch', 'calirap', 'indierb', 'rap', 'electropop', 'hiphop', 'westcoasttrap', 'poprap', 'indiepoptimism', 'basshouse', 'basstrap', 'vaporsoul', 'indiegaragerock', 'house', 'tropicalhouse', 'zapstep', 'undergroundhiphop', 'classicsoul', 'hyphy', 'motown', 'soul', 'dancepop', 'modernrock', 'bedroomsoul', 'bigroom', 'deeppoprb', 'disco', 'eastcoasthiphop', 'electro', 'funk', 'oldschoolhiphop', 'quietstorm', 'rb', 'southernsoul', 'urbancontemporary', 'deepgroovehouse', 'deepmotown', 'hardcorehiphop', 'indieelectropop', 'indiesoul', 'indietronica', 'progressivehouse', 'sandiegoindie', 'southernhiphop', 'aussietronica', 'bedroompop', 'boyband', 'brillbuildingpop', 'deepdiscohouse', 'hippop', 'indiesurf', 'jazzfunk', 'lgbtqhiphop', 'neosoul', 'postdisco']",https://embed.spotify.com/?uri=spotify:playlist:7um01BD11KIoyE7xyVA13O
29,Texas State University,"['reddirt', 'outlawcountry', 'texascountry', 'poprap', 'rap', 'pop', 'southernhiphop', 'alternativerb', 'countryroad', 'contemporarycountry', 'hiphop', 'moderncountryrock', 'country', 'dirtysouthrap', 'gangsterrap', 'houstonrap', 'indierb', 'modernrock', 'dancepop', 'deeppoprb', 'indiegaragerock', 'deepsoutherntrap', 'indietronica', 'rb', 'rootsamericana', 'sanmarcostxindie', 'urbancontemporary', 'crunk', 'electropop', 'escaperoom', 'hippop', 'indiepop', 'indiepoptimism', 'undergroundhiphop', 'vaportrap', 'artpop', 'bedroompop', 'brostep', 'countrypop', 'countryrock', 'dfwrap', 'edm', 'electrohouse', 'electronictrap', 'heartlandrock', 'laindie', 'modernsouthernrock', 'neosoul', 'neopsychedelic', 'traditionalcountry', 'trapqueen', 'vaporsoul']",https://embed.spotify.com/?uri=spotify:playlist:5xuykMKCabiIrnxF1AcHO3
30,University of Maryland-College Park,"['pop', 'poprap', 'edm', 'indiepoptimism', 'electrohouse', 'rap', 'hiphop', 'electropop', 'popedm', 'undergroundhiphop', 'alternativerb', 'brostep', 'electronictrap', 'indierb', 'dancepop', 'modernrock', 'southernhiphop', 'tropicalhouse', 'indiepop', 'vaportwitch', 'dmvrap', 'indietronica', 'zapstep', 'bigroom', 'vaportrap', 'basstrap', 'deeppoprb', 'escaperoom', 'filthstep', 'indiegaragerock', 'indiesoul', 'laindie', 'rb', 'vaporsoul', 'baltimorehiphop', 'chicagorap', 'gangsterrap', 'hippop', 'postteenpop', 'progressiveelectrohouse', 'urbancontemporary', 'atlhiphop', 'bedroompop', 'canadianelectronic', 'deepbigroom', 'deeptropicalhouse', 'hopebeat', 'indieelectropop', 'indiepoprap', 'indierock', 'jazzfunk', 'jazztrumpet', 'lgbtqhiphop', 'metropopolis', 'progressivehouse', 'rock', 'trapqueen']",https://embed.spotify.com/?uri=spotify:playlist:301or5ZeiuPbSEJ3dXpasr
31,Iowa State University,"['contemporarycountry', 'countryroad', 'country', 'moderncountryrock', 'anthemworship', 'ccm', 'countrypop', 'worship', 'poprap', 'pop', 'rootsworship', 'christianmusic', 'indiepoptimism', 'worldworship', 'christianalternativerock', 'christianuplift', 'modernrock', 'indiecoustica', 'indiepoprap', 'rap', 'dancepop', 'indiepop', 'deepundergroundhiphop', 'electropop', 'outlawcountry', 'deepccm', 'hiphop', 'reddirt', 'redneck', 'southernhiphop', 'texascountry', 'christianpop', 'edm', 'electrohouse', 'hopebeat', 'indierb', 'indietronica', 'postteenpop', 'undergroundhiphop', 'arkansascountry', 'brostep', 'christianindie', 'countryrock', 'deeptalentshow', 'dirtysouthrap', 'electronictrap', 'folkpop', 'gangsterrap', 'heartlandrock', 'hippop', 'indierock', 'rock', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:52mlfFPiX6GRBA9FGBfCOa
32,Florida International University,"['cubaton', 'latin', 'tropical', 'kompa', 'reggaeton', 'timba', 'reggaetonflow', 'latinhiphop', 'miamihiphop', 'pop', 'popreggaeton', 'poprap', 'rap', 'alternativerb', 'cubanrumba', 'deeppoprb', 'dominicanpop', 'dembow', 'indierb', 'southernhiphop', 'zouk', 'afrodancehall', 'afropop', 'cubanalternative', 'dancepop', 'dancehall', 'hiphop', 'latinpop', 'nigerianpop', 'rb', 'rapdominicano', 'urbancontemporary', 'azontobeats', 'colombianpop', 'indiegaragerock', 'latinalternative', 'miamibass', 'miamiindie', 'rapkreyol', 'salsa', 'soca', 'traplatino', 'trova', 'venezuelanhiphop', 'venezuelanindie', 'venezuelanrock', 'zoukriddim']",https://embed.spotify.com/?uri=spotify:playlist:6l03o6jIsOX2Ry1TowBA4y
33,University of Arizona,"['edm', 'electrohouse', 'electronictrap', 'brostep', 'pop', 'electropop', 'vaportwitch', 'indiepoptimism', 'popedm', 'vaporsoul', 'zapstep', 'basshouse', 'tropicalhouse', 'basstrap', 'poprap', 'modernrock', 'dancepop', 'house', 'indieelectropop', 'hiphop', 'indietronica', 'rap', 'undergroundhiphop', 'alternativerb', 'indierb', 'bigroom', 'indiepop', 'aussietronica', 'deepgroovehouse', 'postteenpop', 'australianindie', 'escaperoom', 'indiegaragerock', 'progressivehouse', 'southernhiphop', 'bebop', 'bigband', 'canadianelectronic', 'complextro', 'contemporarycountry', 'contemporarypostbop', 'cooljazz', 'country', 'countrypop', 'countryroad', 'deepdiscohouse', 'downtempo', 'electra', 'hardbop', 'indiepoprap', 'jazz', 'laindie', 'moderncountryrock', 'progressiveelectrohouse', 'shimmerpop', 'souljazz', 'stride', 'traprun', 'vocaljazz']",https://embed.spotify.com/?uri=spotify:playlist:22ZUQsm1N1YbVmlwGhtsU5
34,Lone Star College System,"['southernhiphop', 'poprap', 'rap', 'houstonrap', 'hiphop', 'dirtysouthrap', 'gangsterrap', 'pop', 'alternativerb', 'undergroundhiphop', 'deepsoutherntrap', 'reddirt', 'outlawcountry', 'texascountry', 'countryroad', 'indierb', 'vaportrap', 'contemporarycountry', 'crunk', 'dirtytexasrap', 'moderncountryrock', 'country', 'deeppoprb', 'latin', 'tropical', 'indiegaragerock', 'latinhiphop', 'melodicrap', 'urbancontemporary', 'bedroompop', 'dancepop', 'rb', 'atlhiphop', 'christianhiphop', 'christiantrap', 'grupera', 'indiesoul', 'norteno', 'reggaetonflow', 'tejano', 'bachata', 'banda', 'canadiancontemporaryrb', 'canadianhiphop', 'canadianpop', 'conscioushiphop', 'escaperoom', 'gruperasinmortales', 'hippop', 'laindie', 'latinpop', 'nchiphop', 'reggaeton', 'torontorap', 'traplatino', 'trapqueen', 'trapsoul']",https://embed.spotify.com/?uri=spotify:playlist:4mBDJZQV0vC4MEXmaAi32y
35,University of Colorado Boulder,"['edm', 'electronictrap', 'electrohouse', 'brostep', 'indiepoptimism', 'vaporsoul', 'vaportwitch', 'electropop', 'modernrock', 'popedm', 'indietronica', 'zapstep', 'indiepop', 'pop', 'basstrap', 'tropicalhouse', 'stompandholler', 'indieelectropop', 'indiefolk', 'folkpop', 'undergroundhiphop', 'filthstep', 'glitchhop', 'downtempo', 'indierock', 'livetronica', 'newamericana', 'poprap', 'alternativerb', 'aussietronica', 'canadianelectronic', 'chamberpop', 'deepnewamericana', 'escaperoom', 'jazztronica', 'australiandance', 'australianindie', 'bedroompop', 'bigroom', 'catstep', 'dancepop', 'experimentalbass', 'hiphop', 'indiegaragerock', 'indiepoprap', 'indierb', 'lapop', 'metropopolis', 'newfrenchtouch', 'nycpop', 'progressiveelectrohouse', 'rap', 'shimmerpop', 'southernhiphop', 'traprun']",https://embed.spotify.com/?uri=spotify:playlist:6qN65mpbsuacvgkV00R7Tx
36,Colorado State University-Fort Collins,"['edm', 'modernrock', 'indiepoptimism', 'electrohouse', 'electronictrap', 'electropop', 'brostep', 'vaporsoul', 'vaportwitch', 'pop', 'indiepop', 'folkpop', 'indiefolk', 'popedm', 'stompandholler', 'zapstep', 'chamberpop', 'indietronica', 'newamericana', 'tropicalhouse', 'basstrap', 'indieelectropop', 'undergroundhiphop', 'alternativerb', 'indierb', 'indierock', 'filthstep', 'hopebeat', 'indiecoustica', 'shimmerpop', 'dancepop', 'deepnewamericana', 'emo', 'indiegaragerock', 'livetronica', 'neomellow', 'poprap', 'acousticpop', 'alternativeemo', 'anthememo', 'aussietronica', 'bigroom', 'canadianelectronic', 'downtempo', 'freakfolk', 'glitchhop', 'indieanthemfolk', 'indiepoprap', 'jamtronica', 'jazztronica', 'lapop', 'newfrenchtouch', 'nycpop', 'shiverpop']",https://embed.spotify.com/?uri=spotify:playlist:2ptEeqbpYITW4kjMiKroE0
37,University of Southern California,"['edm', 'electrohouse', 'electronictrap', 'electropop', 'pop', 'alternativerb', 'indierb', 'popedm', 'brostep', 'vaportwitch', 'indiepoptimism', 'vaporsoul', 'dancepop', 'tropicalhouse', 'poprap', 'indiesoul', 'indieelectropop', 'modernrock', 'rap', 'undergroundhiphop', 'basstrap', 'hiphop', 'bigroom', 'chineseindie', 'mandopop', 'bedroompop', 'bedroomsoul', 'house', 'zapstep', 'cpop', 'escaperoom', 'folkpop', 'postteenpop', 'progressivehouse', 'basshouse', 'canadianelectronic', 'chinesehiphop', 'chineseindierock', 'indiefolk', 'indiepop', 'progressiveelectrohouse', 'taiwanindie', 'taiwanpop', 'artpop', 'boyband', 'calirap', 'catstep', 'chamberpop', 'chineseminyao', 'deeppoprb', 'hippop', 'indiegaragerock', 'indierock', 'indietronica', 'lapop', 'mainlandchinesepop', 'neosoul', 'newfrenchtouch', 'nycpop', 'rb', 'stompandholler', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:1Me1uJiLovRjESqCYhMex3
38,University of California-Santa Barbara,"['alternativerb', 'pop', 'edm', 'electrohouse', 'indierb', 'calirap', 'westcoasttrap', 'electronictrap', 'poprap', 'rap', 'hiphop', 'indiegaragerock', 'popedm', 'brostep', 'electropop', 'indiesoul', 'modernrock', 'vaportwitch', 'indiepoptimism', 'southernhiphop', 'hyphy', 'vaporsoul', 'basstrap', 'escaperoom', 'tropicalhouse', 'undergroundhiphop', 'basshouse', 'bedroompop', 'dancepop', 'indiepop', 'zapstep', 'bedroomsoul', 'bigroom', 'deeppoprb', 'gangsterrap', 'neopsychedelic', 'hippop', 'house', 'indieelectropop', 'indietronica', 'laindie', 'rb', 'urbancontemporary', 'westcoastrap', 'deepdiscohouse', 'indiefolk', 'indierock', 'indiesurf', 'lgbtqhiphop', 'neosoul', 'progressiveelectrohouse', 'trapqueen']",https://embed.spotify.com/?uri=spotify:playlist:1G7NibWpiRkEPAnubq3eKH
39,University of South Florida-Main Campus,"['pop', 'poprap', 'rap', 'hiphop', 'undergroundhiphop', 'edm', 'alternativerb', 'electrohouse', 'southernhiphop', 'brostep', 'electronictrap', 'indiepoptimism', 'modernrock', 'deeppoprb', 'dancepop', 'indierb', 'indiepop', 'rb', 'zapstep', 'electropop', 'hippop', 'popedm', 'urbancontemporary', 'atlhiphop', 'indietronica', 'dancehall', 'melodicrap', 'basstrap', 'soca', 'trapqueen', 'vaportrap', 'vaportwitch', 'escaperoom', 'gangsterrap', 'indiegaragerock', 'miamihiphop', 'canadianelectronic', 'chicagorap', 'filthstep', 'indierock', 'indiesoul', 'laindie', 'neosoul', 'riddim', 'tropicalhouse', 'bigroom', 'canadiancontemporaryrb', 'canadianpop', 'catstep', 'dirtysouthrap', 'dmvrap', 'downtempo', 'hopebeat', 'modernreggae', 'postteenpop', 'rock', 'shimmerpop', 'vaporsoul']",https://embed.spotify.com/?uri=spotify:playlist:5THDhJamZJD0xXROE0yc74
40,Temple University,"['pop', 'poprap', 'rap', 'alternativerb', 'hiphop', 'undergroundhiphop', 'electropop', 'indierb', 'modernrock', 'southernhiphop', 'dancepop', 'escaperoom', 'indiegaragerock', 'indiepoptimism', 'artpop', 'indiepunk', 'indiesoul', 'alternativeemo', 'bedroompop', 'indiepop', 'emo', 'indiefolk', 'indierock', 'edm', 'folkpop', 'melodicrap', 'phillyindie', 'vaportrap', 'anthememo', 'brostep', 'electrohouse', 'electronictrap', 'freakfolk', 'noisepop', 'postteenpop', 'vaporsoul', 'vaportwitch', 'atlhiphop', 'chicagorap', 'gangsterrap', 'garagepsych', 'hyperpop', 'indietronica', 'lofi', 'metropopolis', 'phillyrap', 'popedm', 'poppunk', 'rb', 'urbancontemporary', 'alternativerock', 'antifolk', 'bedroomsoul', 'candypop', 'chamberpop', 'deeppoprb', 'dmvrap', 'laindie', 'lapop', 'lgbtqhiphop', 'midwestemo', 'nycpop', 'smallroom', 'stompandholler', 'transpop', 'trapsoul', 'tropicalhouse']",https://embed.spotify.com/?uri=spotify:playlist:2Bdy2HHKSCf9swKNMboU99
41,North Carolina State University at Raleigh,"['modernrock', 'indiepoptimism', 'indiepop', 'stompandholler', 'indietronica', 'poprap', 'indiefolk', 'pop', 'folkpop', 'newamericana', 'hiphop', 'electropop', 'indiecoustica', 'rap', 'hopebeat', 'undergroundhiphop', 'chamberpop', 'indierb', 'southernhiphop', 'deepnewamericana', 'alternativerb', 'anthemworship', 'laindie', 'ccm', 'contemporarycountry', 'country', 'countryroad', 'vaporsoul', 'vaportrap', 'atlhiphop', 'christianpop', 'christianuplift', 'emorap', 'gangsterrap', 'indierock', 'moderncountryrock', 'rock', 'shimmerpop', 'austindie', 'bedroompop', 'brostep', 'chillhop', 'countrypop', 'dancepop', 'dirtysouthrap', 'edm', 'electrohouse', 'electronictrap', 'indieelectropop', 'indiegaragerock', 'indiepoprap', 'indierockism', 'kentuckyindie', 'lofibeats', 'melodicrap', 'metropopolis', 'modernalternativerock', 'nchiphop', 'neomellow', 'nycpop', 'poprock', 'progressivebluegrass', 'redneck', 'rootsrock', 'rootsworship', 'shiverpop', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:1Rqv6scsx60vYQh8XiA5KY
42,California State University-Northridge,"['rap', 'poprap', 'hiphop', 'pop', 'calirap', 'alternativerb', 'armenianpop', 'armenianfolk', 'westcoasttrap', 'indierb', 'southernhiphop', 'undergroundhiphop', 'deeppoprb', 'indiegaragerock', 'indiesoul', 'urbancontemporary', 'brostep', 'edm', 'electrohouse', 'electronictrap', 'rb', 'dancepop', 'hyphy', 'classicsoul', 'gangsterrap', 'latinhiphop', 'zapstep', 'dmvrap', 'doowop', 'funk', 'modernrock', 'neosoul', 'neopsychedelic', 'popedm', 'soul', 'vaportrap', 'basshouse', 'basstrap', 'bedroompop', 'boyband', 'brillbuildingpop', 'canadianpop', 'chicanorap', 'conscioushiphop', 'gfunk', 'hardcorehiphop', 'hippop', 'house', 'indierock', 'indiesurf', 'laindie', 'latin', 'melodicrap', 'motown', 'postteenpop', 'quietstorm', 'reggaeton', 'reggaetonflow', 'rhythmandblues', 'torontorap', 'trapsoul', 'tropical']",https://embed.spotify.com/?uri=spotify:playlist:4tm5EhIam5EljrjXsxUqul
43,University of North Texas,"['alternativerb', 'rap', 'pop', 'poprap', 'modernrock', 'hiphop', 'indierb', 'indiegaragerock', 'indiepop', 'indiesoul', 'southernhiphop', 'undergroundhiphop', 'escaperoom', 'indiepoptimism', 'bedroompop', 'dirtysouthrap', 'electropop', 'gangsterrap', 'reddirt', 'dancepop', 'deeppoprb', 'indierock', 'indietronica', 'outlawcountry', 'texascountry', 'indiefolk', 'rb', 'trapqueen', 'urbancontemporary', 'artpop', 'bedroomsoul', 'contemporarycountry', 'countryroad', 'dfwrap', 'dmvrap', 'hippop', 'moderncountryrock', 'neopsychedelic', 'poppunk', 'poprock', 'vaportrap', 'atlhiphop', 'chillwave', 'country', 'emo', 'freakfolk', 'houstonrap', 'lgbtqhiphop', 'neomellow', 'neosoul', 'noisepop', 'stompandholler', 'alternativeemo', 'alternativerock', 'anthememo', 'bebop', 'chamberpop', 'chicagorap', 'contemporarypostbop', 'cooljazz', 'folkpop', 'hardbop', 'indiepunk', 'indiecoustica', 'jazz', 'laindie', 'postteenpop', 'shimmerpop', 'souljazz', 'vaporsoul']",https://embed.spotify.com/?uri=spotify:playlist:6ejauxs29b8cxw3bCXGCkC
44,Grand Canyon University,"['anthemworship', 'ccm', 'worship', 'worldworship', 'christianpop', 'christianmusic', 'christianalternativerock', 'indiecoustica', 'christianuplift', 'deepccm', 'rootsworship', 'christianindie', 'indiepoptimism', 'acousticpop', 'christianhiphop', 'christiantrap', 'neomellow', 'electropop', 'folkpop', 'hopebeat', 'modernrock', 'alternativeccm', 'canadianccm', 'contemporarycountry', 'country', 'countrypop', 'countryroad', 'indiefolk', 'moderncountryrock', 'pop', 'stompandholler', 'ambientworship', 'christianrock', 'indieanthemfolk', 'indieelectropop', 'indiepop', 'indierb', 'newamericana', 'pianorock', 'poprap', 'poprock', 'ukworship']",https://embed.spotify.com/?uri=spotify:playlist:6h6TolCagtZVeTOal4vz2C
45,Texas Tech University,"['reddirt', 'outlawcountry', 'texascountry', 'rootsamericana', 'countryroad', 'moderncountryrock', 'contemporarycountry', 'country', 'anthemworship', 'ccm', 'newamericana', 'poprap', 'rap', 'southernhiphop', 'christianuplift', 'heartlandrock', 'indiecoustica', 'modernsouthernrock', 'rootsrock', 'worldworship', 'alternativecountry', 'christianpop', 'countrypop', 'deepnewamericana', 'dirtysouthrap', 'gangsterrap', 'rootsworship', 'vaportrap', 'worship']",https://embed.spotify.com/?uri=spotify:playlist:76LmCJuBgGba7wBWlIPwVn
46,University of Massachusetts-Amherst,"['poprap', 'rap', 'pop', 'hiphop', 'undergroundhiphop', 'southernhiphop', 'indiepoptimism', 'alternativerb', 'electropop', 'dancepop', 'edm', 'electrohouse', 'popedm', 'vaportrap', 'indierb', 'modernrock', 'tropicalhouse', 'melodicrap', 'gangsterrap', 'indiepop', 'escaperoom', 'folkpop', 'indietronica', 'alternativehiphop', 'atlhiphop', 'bigroom', 'bostonindie', 'chicagorap', 'deepundergroundhiphop', 'electronictrap', 'indiefolk', 'indiesoul', 'newamericana', 'postteenpop', 'stompandholler', 'vaportwitch', 'brostep', 'conscioushiphop', 'indiegaragerock', 'indiepoprap', 'trapsoul', 'vaporsoul', 'bostonhiphop', 'chamberpop', 'contemporarycountry', 'dirtysouthrap', 'dmvrap', 'eastcoasthiphop', 'hippop', 'hopebeat', 'indierock', 'lgbtqhiphop', 'neomellow', 'nycpop', 'phillyrap', 'rb', 'trapqueen', 'urbancontemporary']",https://embed.spotify.com/?uri=spotify:playlist:71Jvm8WFnNiAR0xafxfdEt
